Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,464.4581604003906,484.9620666503906,462.1951904296875,480.7561340332031,457.54974365234375,14508221
2016-01-12,482.3105163574219,487.0650329589844,475.9559020996094,477.944580078125,454.8739318847656,11686688
2016-01-13,481.44189453125,498.1970520019531,478.7445983886719,492.2995910644531,468.5359802246094,35901178
2016-01-14,486.3564147949219,494.19683837890625,481.4190368652344,485.3506774902344,461.92254638671875,13911594
2016-01-15,489.0537109375,498.0827331542969,487.1564636230469,490.6766357421875,466.9913635253906,14383659
2016-01-18,491.4538269042969,495.54547119140625,460.8694152832031,464.8695983886719,442.4300537109375,13627334
2016-01-19,470.4241943359375,479.9332275390625,463.6123962402344,477.09881591796875,454.0689697265625,10744657
2016-01-20,473.1214599609375,473.1214599609375,452.5946960449219,459.2464599609375,437.0783386230469,22557112
2016-01-21,465.18963623046875,468.9383850097656,446.5143737792969,449.943115234375,428.2240905761719,15884309
2016-01-22,454.44622802734375,462.1951904296875,454.44622802734375,459.0635986328125,436.904296875,11841324
2016-01-25,461.7380065917969,465.73822021484375,457.1663513183594,458.97216796875,436.81732177734375,6549782
2016-01-27,460.8694152832031,461.7380065917969,455.7720031738281,456.86920166015625,434.8158874511719,8625514
2016-01-28,457.62353515625,467.1325988769531,455.840576171875,464.8924560546875,442.45184326171875,11537316
2016-01-29,465.82965087890625,475.4530029296875,465.3953552246094,473.35003662109375,450.50115966796875,9588581
2016-02-01,475.4301452636719,476.2759094238281,468.8469543457031,471.01849365234375,448.2821960449219,4959404
2016-02-02,471.01849365234375,472.1614074707031,452.8232727050781,457.6921081542969,435.59906005859375,7385639
2016-02-03,451.68035888671875,454.4233703613281,445.7372131347656,448.6630554199219,427.0058288574219,7845739
2016-02-04,451.68035888671875,457.62353515625,441.4855651855469,444.8457336425781,423.372802734375,9101892
2016-02-05,447.611572265625,448.9373779296875,439.5197448730469,443.8628234863281,422.43731689453125,10499202
2016-02-08,443.9542541503906,450.2174377441406,437.9425048828125,439.3597412109375,418.1515808105469,6039055
2016-02-09,435.6338195800781,442.90277099609375,434.30804443359375,437.7367858886719,416.6069641113281,9801747
2016-02-10,435.0852355957031,444.8228759765625,433.69085693359375,440.0911865234375,418.8477478027344,8441675
2016-02-11,440.1826171875,441.599853515625,418.5357971191406,422.67315673828125,402.2705078125,8557416
2016-02-12,426.9476623535156,426.9476623535156,406.0094299316406,414.44415283203125,394.43865966796875,14659729
2016-02-15,419.6787109375,434.9252014160156,419.6787109375,432.8222351074219,411.9296569824219,9641761
2016-02-16,434.8109130859375,437.9653625488281,423.793212890625,425.4161682128906,404.881103515625,6512428
2016-02-17,427.4962463378906,437.71392822265625,418.9472351074219,435.4966735839844,414.4750061035156,7721110
2016-02-18,440.22833251953125,442.8570556640625,427.90771484375,429.7821044921875,409.0362548828125,7216543
2016-02-19,429.73638916015625,435.56524658203125,428.5248718261719,431.72503662109375,410.8854064941406,5117751
2016-02-22,431.6107482910156,442.6741943359375,431.6107482910156,439.9311828613281,418.6954345703125,6385417
2016-02-23,440.2969055175781,442.1712951660156,430.99359130859375,434.1480407714844,413.19146728515625,9494893
2016-02-24,431.97650146484375,438.216796875,430.65069580078125,435.51953125,414.4967346191406,7593102
2016-02-25,436.2281494140625,437.302490234375,430.1249694824219,431.6107482910156,410.7767028808594,12413479
2016-02-26,435.6795349121094,438.3082580566406,431.7021789550781,434.4680480957031,413.49603271484375,4174701
2016-02-29,434.90234375,454.6976623535156,427.4505310058594,441.91986083984375,420.5881652832031,15516176
2016-03-01,441.02838134765625,450.33172607421875,441.0055236816406,448.6173400878906,426.9622497558594,8226596
2016-03-02,453.92047119140625,459.7950744628906,451.3374938964844,457.85211181640625,435.7513427734375,10052983
2016-03-03,461.7380065917969,465.3953552246094,456.0234375,463.04095458984375,440.6897277832031,7940229
2016-03-04,463.5666809082031,464.02386474609375,458.7664489746094,460.09222412109375,437.8833312988281,4493830
2016-03-08,460.5950927734375,471.29278564453125,460.5950927734375,469.5098571777344,446.8463439941406,6611496
2016-03-09,466.3096923828125,477.2359619140625,465.6696472167969,476.2301940917969,453.2423095703125,5927450
2016-03-10,476.39019775390625,478.1502990722656,461.2808532714844,462.5380554199219,440.2110290527344,10353176
2016-03-11,463.9781494140625,470.6756286621094,462.0123291015625,463.7952575683594,441.4076232910156,7659522
2016-03-14,465.8982238769531,469.23553466796875,463.086669921875,466.1954040527344,443.69189453125,5940047
2016-03-15,468.1383361816406,469.8984375,464.069580078125,466.53826904296875,444.01824951171875,5243894
2016-03-16,466.766845703125,468.96124267578125,459.6579284667969,467.1097106933594,444.5621032714844,5532064
2016-03-17,469.5098571777344,474.0357971191406,462.65234375,464.48101806640625,447.0375061035156,8416498
2016-03-18,465.5096435546875,470.9499206542969,464.3438720703125,469.6012878417969,451.9654846191406,7015489
2016-03-21,469.94415283203125,476.1387634277344,467.56689453125,474.2186584472656,456.4093933105469,6354037
2016-03-22,474.0815124511719,481.0533142089844,473.4643249511719,479.0417785644531,461.0513916015625,7666721
2016-03-23,478.6074523925781,478.6074523925781,467.4068908691406,470.515625,452.845458984375,8403186
2016-03-28,470.88134765625,471.6585388183594,464.3210144042969,466.4925537109375,448.97344970703125,9035120
2016-03-29,468.0469055175781,476.3673400878906,466.401123046875,473.7386474609375,455.9473876953125,7935625
2016-03-30,476.6873474121094,480.82470703125,476.6873474121094,478.676025390625,460.6993713378906,7226647
2016-03-31,475.9101867675781,482.7676696777344,472.1156921386719,477.8302917480469,459.8854064941406,15416674
2016-04-01,475.04156494140625,478.3331604003906,468.59552001953125,472.9157409667969,455.1553955078125,6190558
2016-04-04,475.4530029296875,476.4587707519531,468.732666015625,473.1900329589844,455.41943359375,4316284
2016-04-05,471.49853515625,476.5502014160156,467.3154602050781,469.48699951171875,451.8554382324219,5129747
2016-04-06,471.8414001464844,473.9443664550781,467.4983215332031,472.5957336425781,454.8474426269531,3495390
2016-04-07,473.1214599609375,479.1103515625,467.2697448730469,474.19580078125,456.387451171875,4394581
2016-04-08,473.5786437988281,482.0590515136719,471.4299621582031,473.78436279296875,455.9914245605469,6705876
2016-04-11,474.0815124511719,477.9674377441406,472.2528381347656,475.59014892578125,457.7294006347656,5154180
2016-04-12,475.59014892578125,483.4305725097656,474.5615234375,478.8360290527344,460.8533630371094,5582429
2016-04-13,481.1904602050781,489.1222839355469,481.1904602050781,487.3621826171875,469.059326171875,8019271
2016-04-18,487.2478942871094,487.705078125,482.4933776855469,486.76788330078125,468.48736572265625,9532858
2016-04-20,488.8022766113281,488.8022766113281,473.53289794921875,474.2186584472656,456.4093933105469,10843967
2016-04-21,476.0930480957031,480.9389953613281,473.16717529296875,475.978759765625,458.1034240722656,5690348
2016-04-22,474.995849609375,478.8817443847656,470.56134033203125,474.9729919433594,457.13543701171875,5852543
2016-04-25,477.4873962402344,477.4873962402344,462.78948974609375,464.8924560546875,447.4334716796875,30578772
2016-04-26,464.20672607421875,468.0926208496094,460.5950927734375,464.9153137207031,447.4554748535156,13214618
2016-04-27,465.3496398925781,469.0298156738281,464.48101806640625,466.0353698730469,448.533447265625,7251320
2016-04-28,463.5666809082031,465.9439392089844,453.02899169921875,455.65771484375,438.5455322265625,30974516
2016-04-29,454.1719055175781,456.50347900390625,447.4972839355469,449.25738525390625,432.38555908203125,11739840
2016-05-02,447.56585693359375,453.69189453125,447.10870361328125,451.2003479003906,434.25555419921875,5310436
2016-05-03,451.68035888671875,454.857666015625,444.7085876464844,446.1029357910156,429.349609375,8785913
2016-05-04,445.3028869628906,449.71453857421875,444.8228759765625,447.1544189453125,430.361572265625,6773142
2016-05-05,448.0230407714844,449.6002502441406,443.8628234863281,445.85150146484375,429.1075744628906,10832842
2016-05-06,444.8228759765625,446.5600891113281,442.0798645019531,442.9713439941406,426.3355712890625,7374164
2016-05-09,445.7372131347656,450.7660217285156,444.7314453125,449.44024658203125,432.5615234375,7673548
2016-05-10,449.44024658203125,450.1717224121094,447.10870361328125,449.1888122558594,432.319580078125,3624151
2016-05-11,444.2742614746094,448.36590576171875,443.45135498046875,445.9200744628906,429.1735534667969,6169961
2016-05-12,446.1943664550781,454.5148010253906,445.76007080078125,453.874755859375,436.82952880859375,6393108
2016-05-13,452.1146545410156,452.84613037109375,445.7372131347656,447.1772766113281,430.3835144042969,7324145
2016-05-16,446.6515197753906,449.16595458984375,443.9542541503906,446.1715087890625,429.41558837890625,4663667
2016-05-17,448.1373291015625,449.44024658203125,441.78271484375,443.0627746582031,426.4235534667969,6078800
2016-05-18,441.5769958496094,444.5942687988281,440.75408935546875,443.70281982421875,427.0395812988281,4114419
2016-05-19,444.2285461425781,444.3199768066406,432.2965087890625,434.85662841796875,418.525634765625,4567392
2016-05-20,435.2223815917969,436.36529541015625,425.7818908691406,427.0848083496094,411.04571533203125,9272309
2016-05-23,428.5248718261719,430.056396484375,423.176025390625,425.1647033691406,409.19769287109375,9182867
2016-05-24,424.2732238769531,431.5650329589844,424.2732238769531,429.9421081542969,413.79571533203125,6141608
2016-05-25,434.2394714355469,435.5881042480469,430.2621154785156,434.85662841796875,418.525634765625,4620057
2016-05-26,434.30804443359375,435.4052429199219,431.6107482910156,432.8679504394531,416.61163330078125,7095012
2016-05-27,433.87371826171875,446.6058044433594,433.736572265625,445.60003662109375,428.8655700683594,6700797
2016-05-30,446.3772277832031,448.7087707519531,441.16552734375,442.8570556640625,426.2255554199219,4816826
2016-05-31,442.99420166015625,444.8228759765625,437.2796325683594,437.89678955078125,421.45159912109375,11666363
2016-06-01,437.9425048828125,441.6684265136719,435.1309509277344,435.9538269042969,419.58160400390625,4521404
2016-06-02,436.36529541015625,437.5767822265625,432.06793212890625,437.16534423828125,420.74761962890625,5126912
2016-06-03,438.87969970703125,440.2054748535156,436.9824523925781,438.7196960449219,422.24359130859375,4321647
2016-06-06,439.3368835449219,440.2511901855469,435.47381591796875,436.50244140625,420.109619140625,4336421
2016-06-07,437.62249755859375,439.31402587890625,435.03948974609375,436.6167297363281,420.2196044921875,9477134
2016-06-08,437.9653625488281,437.9653625488281,433.91943359375,436.18243408203125,419.8016662597656,6067758
2016-06-09,438.87969970703125,446.40008544921875,437.1424560546875,443.97711181640625,427.3035888671875,7821747
2016-06-10,445.280029296875,450.0345764160156,442.6741943359375,446.5143737792969,429.74554443359375,8158380
2016-06-13,443.4056396484375,449.6002502441406,440.2740478515625,448.5259094238281,431.6815185546875,5107234
2016-06-14,448.45733642578125,450.4917297363281,443.13134765625,446.30865478515625,429.5475769042969,5461924
2016-06-15,448.0230407714844,450.9945983886719,445.1657409667969,450.1260070800781,433.2215881347656,5564541
2016-06-16,448.4801940917969,449.6916809082031,442.10272216796875,446.3315124511719,429.569580078125,4686103
2016-06-17,446.6515197753906,447.4058532714844,443.4970703125,445.69146728515625,428.95355224609375,5267439
2016-06-20,444.43426513671875,453.7833251953125,442.53704833984375,452.6861267089844,435.685546875,5379304
2016-06-21,454.4690856933594,454.491943359375,447.8858947753906,451.2689208984375,434.321533203125,6966534
2016-06-22,450.3088684082031,450.7203063964844,446.6972351074219,448.2516174316406,431.41754150390625,6394355
2016-06-23,448.00018310546875,448.9373779296875,443.45135498046875,448.228759765625,431.39556884765625,4918763
2016-06-24,441.11981201171875,441.11981201171875,426.7190856933594,434.9709167480469,418.6356201171875,12492548
2016-06-27,429.9649658203125,438.1482238769531,429.9649658203125,436.8910217285156,420.483642578125,4581699
2016-06-28,437.2339172363281,439.58831787109375,436.5938720703125,437.8739318847656,421.42962646484375,3802488
2016-06-29,439.7940368652344,442.9713439941406,438.87969970703125,442.0341491699219,425.43365478515625,3761993
2016-06-30,444.3656921386719,446.880126953125,442.10272216796875,443.0627746582031,426.4235534667969,6379141
2016-07-01,444.7085876464844,446.5600891113281,443.45135498046875,445.0285949707031,428.3155822753906,3305096
2016-07-04,445.9657897949219,454.240478515625,445.9657897949219,451.0860595703125,434.14556884765625,3901752
2016-07-05,450.8117370605469,458.49212646484375,448.1601867675781,454.01190185546875,436.9615173339844,5679941
2016-07-07,453.73760986328125,457.3949279785156,450.8345947265625,451.6346435546875,434.673583984375,6014545
2016-07-08,451.22320556640625,452.13751220703125,446.3543701171875,447.29156494140625,430.4935607910156,3570308
2016-07-11,453.0518493652344,454.857666015625,450.5374450683594,453.73760986328125,436.6975402832031,4133300
2016-07-12,454.99481201171875,459.4521789550781,453.0518493652344,458.7207336425781,441.4934997558594,4883747
2016-07-13,459.5436096191406,464.801025390625,459.0635986328125,461.16656494140625,443.8475036621094,7457648
2016-07-14,460.8694152832031,463.6123962402344,456.3663024902344,459.4064636230469,442.1534729003906,5379186
2016-07-15,461.2808532714844,466.766845703125,458.7664489746094,462.7437744140625,445.3655090332031,6996494
2016-07-18,469.9670104980469,474.8815612792969,457.9664001464844,460.0236511230469,442.74749755859375,16053425
2016-07-19,459.90936279296875,467.6583251953125,455.0176696777344,465.3039245605469,447.8294677734375,8324650
2016-07-20,466.2868347167969,470.1041564941406,464.7324523925781,467.6811828613281,450.1174621582031,6132658
2016-07-21,468.1383361816406,468.59552001953125,459.4521789550781,460.0693664550781,442.7915344238281,3355548
2016-07-22,459.90936279296875,465.3039245605469,459.4978942871094,463.9552917480469,446.531494140625,3449759
2016-07-25,463.5666809082031,468.0240478515625,460.5265197753906,467.56689453125,450.0074768066406,4120784
2016-07-26,467.6811828613281,473.07574462890625,464.11529541015625,468.16119384765625,450.5794372558594,5258199
2016-07-27,467.70404052734375,469.05267333984375,461.25799560546875,463.1552429199219,445.761474609375,5515383
2016-07-28,464.0010070800781,471.10992431640625,463.13238525390625,469.2126770019531,451.5914306640625,7805419
2016-07-29,468.1383361816406,468.5498046875,462.65234375,463.9781494140625,446.553466796875,4814798
2016-08-01,465.3953552246094,466.44683837890625,459.47503662109375,461.5094299316406,444.17742919921875,3989125
2016-08-02,460.8236999511719,466.3096923828125,460.0465087890625,463.0180969238281,445.62945556640625,3855069
2016-08-03,463.7495422363281,463.7495422363281,453.28045654296875,454.4005126953125,437.3355407714844,5936141
2016-08-04,456.7091979980469,457.1663513183594,449.577392578125,453.9661865234375,436.9175109863281,5093804
2016-08-05,456.25201416015625,465.8525085449219,455.8177185058594,464.5953063964844,447.1474914550781,6054500
2016-08-08,466.26397705078125,472.71002197265625,465.6925048828125,470.5384826660156,452.8674621582031,6778173
2016-08-09,469.5098571777344,472.9385986328125,466.766845703125,471.20135498046875,453.5054016113281,6645384
2016-08-10,471.45281982421875,472.9614562988281,458.0806884765625,458.83502197265625,441.603515625,6735979
2016-08-11,458.0578308105469,467.61260986328125,456.9834899902344,463.6123962402344,446.2014465332031,7084727
2016-08-12,464.93817138671875,476.77880859375,464.93817138671875,473.53289794921875,455.7494201660156,8182712
2016-08-16,473.7386474609375,477.64739990234375,464.25244140625,468.5498046875,450.9534606933594,6683787
2016-08-17,468.1840515136719,470.3327331542969,460.45794677734375,463.2466735839844,445.8495178222656,7743286
2016-08-18,464.48101806640625,467.97833251953125,464.48101806640625,465.418212890625,447.939453125,3874845
2016-08-19,465.3953552246094,467.2240295410156,460.4122314453125,463.9781494140625,446.553466796875,4088901
2016-08-22,462.65234375,466.17254638671875,460.45794677734375,462.5837707519531,445.2114562988281,3342118
2016-08-23,462.65234375,464.02386474609375,459.4521789550781,461.9437561035156,444.5954895019531,3660216
2016-08-24,462.51519775390625,467.201171875,462.1951904296875,466.53826904296875,449.0174865722656,4359798
2016-08-25,466.8582763671875,470.4241943359375,461.2808532714844,462.9723815917969,445.5854797363281,7480373
2016-08-26,465.3496398925781,471.2470703125,463.8409729003906,469.9212951660156,452.2734375,4819831
2016-08-29,469.6241455078125,484.4820556640625,469.098388671875,483.4305725097656,465.2753601074219,8096604
2016-08-30,485.51068115234375,488.48223876953125,481.39617919921875,487.522216796875,469.21337890625,9085362
2016-08-31,486.8364562988281,490.9966735839844,478.6531677246094,484.5963439941406,466.3973693847656,11647751
2016-09-01,481.39617919921875,490.4252014160156,468.91552734375,470.515625,452.845458984375,21310522
2016-09-02,471.38421630859375,472.047119140625,458.21783447265625,463.26953125,445.8714904785156,14062307
2016-09-06,466.26397705078125,468.59552001953125,464.02386474609375,466.26397705078125,448.7534484863281,5755215
2016-09-07,467.2240295410156,469.53271484375,463.13238525390625,465.2353515625,447.76348876953125,6463719
2016-09-08,467.70404052734375,473.60150146484375,466.401123046875,472.4356994628906,454.69342041015625,6103239
2016-09-09,473.16717529296875,479.97894287109375,470.88134765625,477.5331115722656,459.5993957519531,7634947
2016-09-12,471.064208984375,482.7676696777344,470.4927673339844,478.4245910644531,460.4573974609375,16842446
2016-09-14,479.1103515625,484.13916015625,475.8644714355469,477.6245422363281,459.6873779296875,9302421
2016-09-15,478.6531677246094,489.2594299316406,478.6531677246094,486.8821716308594,468.5973205566406,15685504
2016-09-16,487.7965087890625,500.0714111328125,484.18487548828125,491.70526123046875,473.23931884765625,19662264
2016-09-19,490.3337707519531,497.3970031738281,489.62518310546875,494.83685302734375,476.25335693359375,8339030
2016-09-20,495.5683288574219,495.91119384765625,488.73370361328125,491.0881042480469,472.64532470703125,5765634
2016-09-21,490.9966735839844,495.9797668457031,488.7108459472656,490.1966247558594,471.7873229980469,5471697
2016-09-22,495.1111755371094,500.962890625,493.2825012207031,497.831298828125,479.1352844238281,9380707
2016-09-23,497.8541564941406,507.2032165527344,497.8541564941406,504.1630554199219,485.2292785644531,15542974
2016-09-26,504.4373474121094,516.3922729492188,502.9972839355469,506.1745910644531,487.16522216796875,19106705
2016-09-27,510.6548156738281,514.7464599609375,505.9002990722656,507.6832275390625,488.6172180175781,9687267
2016-09-28,506.4945983886719,506.5403137207031,496.61981201171875,498.6084899902344,479.8832702636719,12410117
2016-09-29,500.59716796875,507.7975158691406,487.9793701171875,490.2880554199219,471.87530517578125,10630147
2016-09-30,488.253662109375,500.3914489746094,487.47650146484375,495.4311828613281,476.8252868652344,5599941
2016-10-03,496.9398193359375,506.5174560546875,492.0252990722656,498.63134765625,479.9052734375,9062585
2016-10-04,499.7056884765625,506.6774597167969,499.22564697265625,501.2143249511719,482.39129638671875,6556790
2016-10-05,504.711669921875,505.8545837402344,496.3912353515625,498.0370178222656,479.333251953125,5394966
2016-10-06,499.22564697265625,514.8836059570312,499.22564697265625,507.8204040527344,488.749267578125,10555522
2016-10-07,509.2833251953125,513.420654296875,505.8545837402344,506.99749755859375,487.9572448730469,7640190
2016-10-10,509.2833251953125,512.940673828125,500.1399841308594,501.2143249511719,482.39129638671875,5776831
2016-10-13,497.8541564941406,497.87701416015625,480.9389953613281,483.2934265136719,465.14337158203125,10969020
2016-10-14,485.96783447265625,494.65399169921875,485.3506774902344,492.6653137207031,474.1632995605469,7632829
2016-10-17,493.7396545410156,494.10540771484375,484.0248718261719,484.89349365234375,466.683349609375,4913390
2016-10-18,487.3393249511719,494.99688720703125,485.5335388183594,494.2425537109375,475.68133544921875,5536568
2016-10-19,495.7740478515625,500.46002197265625,494.37969970703125,497.0998229980469,478.4312438964844,8536621
2016-10-20,500.11712646484375,501.9686584472656,495.5911865234375,497.1912841796875,478.5193176269531,5062754
2016-10-21,501.5115051269531,501.5115051269531,483.8648681640625,486.5164489746094,468.245361328125,21804408
2016-10-24,489.1679992675781,490.9966735839844,484.89349365234375,486.10498046875,467.849365234375,5256508
2016-10-25,486.8821716308594,486.9964599609375,481.94476318359375,484.98492431640625,466.7713623046875,3829483
2016-10-26,482.79052734375,484.34490966796875,480.9847106933594,481.8761901855469,463.7793884277344,5472963
2016-10-27,480.5275573730469,481.8076171875,477.00738525390625,479.43035888671875,461.4253845214844,6421238
2016-10-28,480.0246887207031,483.6820068359375,477.19024658203125,482.28765869140625,464.1753845214844,4063984
2016-11-01,480.6189880371094,482.74481201171875,478.8360290527344,480.4818420410156,462.4373779296875,5111948
2016-11-02,475.9101867675781,476.7559509277344,466.766845703125,468.0240478515625,450.44744873046875,3519998
2016-11-03,468.06976318359375,473.0528869628906,466.583984375,468.115478515625,450.5354309082031,3655936
2016-11-04,466.4239807128906,469.4641418457031,457.1663513183594,459.7036437988281,442.43951416015625,5767946
2016-11-07,463.5666809082031,464.7324523925781,456.7320556640625,457.6921081542969,440.5035400390625,4753020
2016-11-08,459.772216796875,459.772216796875,456.38916015625,458.7664489746094,441.5375671386719,6716036
2016-11-09,434.30804443359375,461.2808532714844,425.1647033691406,459.2693176269531,442.02154541015625,10820072
2016-11-10,465.6696472167969,470.4013366699219,460.36651611328125,461.9208984375,444.573486328125,4882045
2016-11-11,456.1834411621094,465.1667785644531,454.9262390136719,457.9664001464844,440.76751708984375,7387665
2016-11-15,455.5662841796875,457.1663513183594,447.8172912597656,450.4917297363281,433.5735168457031,7243735
2016-11-16,454.8805236816406,455.70343017578125,448.3430480957031,451.0174560546875,434.0794982910156,8275381
